run_id,label,is_target,ts_unix,root_pid,pid,process_start_time,image_name,image_sha256,t_ms,total_score,f1_unsigned,f2_packed,f3_susp_strings,f4_honey,f5_crypto_api,f6_safe_mode,f7_shadow_del,f8_reg_persist,f9_dir_enum,f10_high_io,f11_ext_changed,f12_fingerprint,f13_entropy,f14_daa,f9_now,f10_now,f11_now,f12_now,f13_now,f14_now,io_rate,rename_rate,dirent_rate,entropy_delta_mean,entropy_delta_max,entropy_samples,daa_min,affected_ext_count,new_ext_max,backup_entries,backup_frozen,quota_tier,exited,family,y,source_split,gate_pass,feature_sum_f1_f14,v2_group_id,is_synthetic
synthetic_train_benign_v4_20261021_00231,benign,1,1786198554,2416,2416,1.343067215322543e+17,synthetic_benign_v4.exe,2b9b1e5e231660496ed35758719a56194ab73faf36e897a74bce4826af7b4c92,97156.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.336426990488544,32.32881626307435,811.503305865284,1.842035686037231,0.25653322513244514,14.0,16.24284634898536,29.0,133.0,80.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,8.0,synthetic_train_benign_v4_20261021_00231,1
r_20260730_213552_00058,malware,1,1785436784,8660,8660,1.3429910379209168e+17,Babuk__ed1ed10a2798ff272fa00ceb54c6d33be83a1d1d3f3db930fb828466824544d9.exe,ed1ed10a2798ff272fa00ceb54c6d33be83a1d1d3f3db930fb828466824544d9,4969.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,193.6333,37.8,188.0,0.0,0.0,8.0,394.2192,60.0,759.0,50.0,0.0,3.0,0.0,Babuk,1,train,1,8.0,r_20260730_213552_00058,0
e22ff5594ab357da993651bf7decf035400d42bf37cca943495e1ac9bd7721c4,malware,1,1785832763,4620,4620,1.343030635128184e+17,Conti__e22ff5594ab357da9936.exe,e22ff5594ab357da993651bf7decf035400d42bf37cca943495e1ac9bd7721c4,10553.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.4,0.6,52.9,0.5542,3.695,53.0,16.9501,14.0,3.0,11.0,0.0,3.0,0.0,Conti,1,train,1,6.0,e22ff5594ab357da993651bf7decf035400d42bf37cca943495e1ac9bd7721c4,0
1a50f5f752562c7be64a14a1cbef54a460cb7d11631ce2af55622a1f4156b169,malware,1,1785808243,9160,9160,1.3430281825906582e+17,INC__1a50f5f752562c7be64a.exe,1a50f5f752562c7be64a14a1cbef54a460cb7d11631ce2af55622a1f4156b169,9792.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.8333,0.1,18.8333,0.9911,2.9732,6.0,30.075,5.0,1.0,2.0,0.0,0.0,0.0,INC,1,train,1,6.0,1a50f5f752562c7be64a14a1cbef54a460cb7d11631ce2af55622a1f4156b169,0
r_20260730_213552_00050,malware,1,1785434901,11580,11580,1.3429908493227952e+17,Babuk__4b601c956b9c31ecebd214127ffd87a8d2b0ad0ed7ec58e3e2e489760865e389.exe,4b601c956b9c31ecebd214127ffd87a8d2b0ad0ed7ec58e3e2e489760865e389,8135.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,292.5,56.8667,211.9333,0.0,0.0,3.0,316.171,67.0,1200.0,68.0,0.0,3.0,0.0,Babuk,1,train,1,8.0,r_20260730_213552_00050,0
b95a0d0333c4986597c2e9132fbea337127653da6864c4c65218c7cc35061448,malware,1,1785680494,4444,4444,1.3430153918132778e+17,Trigona__b95a0d0333c4986597c2.exe,b95a0d0333c4986597c2e9132fbea337127653da6864c4c65218c7cc35061448,175928.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,39.2333,7.5667,20.3667,1.2636,3.9312,106.0,211.749,12.0,44.0,135.0,0.0,3.0,0.0,Trigona,1,train,1,6.0,b95a0d0333c4986597c2e9132fbea337127653da6864c4c65218c7cc35061448,0
synthetic_train_benign_v4_20261021_00302,benign,1,1786197146,10672,10672,1.34306707449994e+17,synthetic_benign_v4.exe,619150ffafc2b66dd0afb6fc946fda77882f3e40aa0ca2699505e5f3ce8f2c02,1030.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,128.52187947724096,13.23598303782019,762.9586043611764,0.6776637363426133,1.4761651390618347,27.0,6.936129166360789,12.0,430.0,7.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,7.0,synthetic_train_benign_v4_20261021_00302,1
synthetic_train_benign_v4_20261021_00196,benign,1,1786198866,11312,11312,1.3430672464078317e+17,synthetic_benign_v4.exe,8e3899d33931b56e21ae08ad148b91b84cab99487adc8af78e4e177c485d1dbf,2491.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,174.14322425591942,22.59761480747987,816.0253873478254,2.748053674950282,1.53225374499004,44.0,402.14354494663,4.0,683.0,9.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,9.0,synthetic_train_benign_v4_20261021_00196,1
benign_f9f14_007,benign,1,1786197197,9516,9516,1.3430670795883811e+17,python.exe,,1259.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77.7,9.3333,481.8333,2.8839,3.3443,23.0,23.1952,4.0,280.0,8.0,0.0,3.0,0.0,python.exe,0,train,1,6.0,benign_run_benign_f9f14_007,0
benign_f9f14_006,benign,1,1786197146,10672,10672,1.34306707449994e+17,python.exe,,1373.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,135.1667,16.6667,824.2333,3.2251,3.3496,35.0,7.354,4.0,500.0,12.0,0.0,3.0,0.0,python.exe,0,train,1,6.0,benign_run_benign_f9f14_006,0
synthetic_train_benign_v4_20261021_00370,benign,1,1786198866,11312,11312,1.3430672464078317e+17,synthetic_benign_v4.exe,1ba7d4c2cbd3484af1e34344da8ea88b2eec0e257c5903d35023cff2bae0f34f,79638.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,238.4648207653276,20.77818871802862,2121.885655326536,3.533179363226431,1.6359471332411395,23.0,35.11202987143979,3.0,626.0,10.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,9.0,synthetic_train_benign_v4_20261021_00370,1
39d5df6362f22bdc4cecda164149ea0e66f93f61fe1f403f9c38666052f385ad,malware,1,1785638082,7312,7312,1.3430111656387016e+17,Rhysida__39d5df6362f22bdc4cec.exe,39d5df6362f22bdc4cecda164149ea0e66f93f61fe1f403f9c38666052f385ad,25533.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21.9667,0.7667,581.3,0.0,0.0,4.0,385.2062,13.0,4.0,9.0,0.0,2.0,0.0,Rhysida,1,train,1,6.0,39d5df6362f22bdc4cecda164149ea0e66f93f61fe1f403f9c38666052f385ad,0
r_20260730_213552_00030,malware,1,1785430098,8700,8700,1.342990369507818e+17,Babuk__11cd3d492a3cf079eef8cbe8068e385e79fa2ebaa5192c605289946c3c4819b3.exe,11cd3d492a3cf079eef8cbe8068e385e79fa2ebaa5192c605289946c3c4819b3,3288.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,117.7,22.6667,88.0333,0.0,0.0,2.0,497.9566,33.0,604.0,24.0,0.0,3.0,0.0,Babuk,1,train,1,8.0,r_20260730_213552_00030,0
6b76be8a263dccee95e02fa51cf9ce20cd1321d939e0b5a6024c27ece82840dc,malware,1,1785666405,4172,4172,1.3430139794400968e+17,Trigona__6b76be8a263dccee95e0.exe,6b76be8a263dccee95e02fa51cf9ce20cd1321d939e0b5a6024c27ece82840dc,210641.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,16.1667,2.6667,10.4333,2.8603,3.8889,10.0,21.8456,13.0,44.0,13.0,0.0,3.0,0.0,Trigona,1,train,1,6.0,6b76be8a263dccee95e02fa51cf9ce20cd1321d939e0b5a6024c27ece82840dc,0
synthetic_train_benign_v4_20261021_00262,benign,1,1786196998,11944,11944,1.3430670597531022e+17,synthetic_benign_v4.exe,a5f82cf588f8ef8d4b93ca55278bdf89ceb5ebedc7095135b693f31b9299c12c,1190.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,183.94923034571374,1.5364892639727419,1250.3791901581778,2.8040026035028083,0.7355181298952926,57.0,5.885851180844883,4.0,511.0,39.0,0.0,1.0,0.0,SyntheticBenignV4,0,train,1,6.0,synthetic_train_benign_v4_20261021_00262,1
synthetic_train_benign_v4_20261021_00273,benign,1,1786197347,1212,1212,1.343067094631076e+17,synthetic_benign_v4.exe,f5d2bf1ea3dea7cb3003b85707ad03c803c68d68082d5c5759a647fa049a2bb3,213517.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,61.24109449638372,21.512316821031497,1309.6860552902262,2.512638811839126,2.9175308985817514,11.0,15.54886109725046,19.0,872.0,136.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,8.0,synthetic_train_benign_v4_20261021_00273,1
synthetic_train_benign_v4_20261021_00112,benign,1,1786197347,1212,1212,1.343067094631076e+17,synthetic_benign_v4.exe,44d2ccbac4d84c54fe66bb5acff8c9082650b239fdf01f69c6e34ab752fef522,197313.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.87555765865831,0.06326082192628493,1106.8706388511798,3.194125940073267,0.08347897393923695,16.0,346.8307906074039,3.0,471.0,8.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,6.0,synthetic_train_benign_v4_20261021_00112,1
a4337294dc51518284641982a28df585ede9b5f0e3f86be3c2c6bb5ad766a50f,malware,1,1785831985,8896,8896,1.3430305566499907e+17,Conti__a4337294dc5151828464.exe,a4337294dc51518284641982a28df585ede9b5f0e3f86be3c2c6bb5ad766a50f,17892.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12.8333,1.5667,106.2667,1.7137,5.4645,74.0,23.9024,14.0,21.0,39.0,0.0,3.0,0.0,Conti,1,train,1,6.0,a4337294dc51518284641982a28df585ede9b5f0e3f86be3c2c6bb5ad766a50f,0
r_20260730_220149_00055,malware,1,1785437653,11300,11300,1.3429911249405632e+17,Babuk__d311674e5e964e7a2408b0b8816b06587b2e669221f0e100d4e0d4a914c6202c.exe,d311674e5e964e7a2408b0b8816b06587b2e669221f0e100d4e0d4a914c6202c,3523.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,130.7,25.5,105.5,0.0,0.0,2.0,398.288,35.0,655.0,25.0,0.0,2.0,0.0,Babuk,1,train,1,8.0,r_20260730_220149_00055,0
synthetic_train_benign_v4_20261021_00074,benign,1,1786198866,11312,11312,1.3430672464078317e+17,synthetic_benign_v4.exe,14faf658a914fe4d1020d4bdb4e1c051e2283fc2a40d6d110a9c4167e0c8ade7,2877.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,178.90380679560948,11.55079442607734,556.2291680630041,9.052294231789265,8.436971750739929,26.0,521.8000232299031,4.0,285.0,7.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,9.0,synthetic_train_benign_v4_20261021_00074,1
,benign,1,1786198554,2416,2416,1.343067215322543e+17,python.exe,,1598.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,104.6667,10.6667,859.4667,3.062,3.5425,16.0,16.5446,4.0,320.0,6.0,0.0,3.0,0.0,python.exe,0,train,1,6.0,benign_missing_run_train_0025,0
cf9972fdff45287ddd6635c72820b083d613022a20f515546a0d577d8366dccf,malware,1,1785682048,1348,1348,1.343015540563551e+17,Trigona__cf9972fdff45287ddd66.exe,cf9972fdff45287ddd6635c72820b083d613022a20f515546a0d577d8366dccf,242302.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,50.1667,9.8667,58.7333,2.849,4.0917,4.0,195.1997,12.0,234.0,38.0,0.0,2.0,0.0,Trigona,1,train,1,6.0,cf9972fdff45287ddd6635c72820b083d613022a20f515546a0d577d8366dccf,0
2044bc33cf855b4add30312da75ac8daa408197408da88ecd520d90bdef550ff,malware,1,1785497139,6588,6588,1.3429970730836349e+17,Targeted__2044bc33cf855b4add30.exe,2044bc33cf855b4add30312da75ac8daa408197408da88ecd520d90bdef550ff,5893.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,40.2333,0.0587,0.0,0.0,566.2651,2.0,0.0,1.0,0.0,2.0,0.0,Targeted,1,train,1,6.0,2044bc33cf855b4add30312da75ac8daa408197408da88ecd520d90bdef550ff,0
synthetic_train_benign_v4_20261021_00248,benign,1,1786198497,11608,11608,1.3430672095426877e+17,synthetic_benign_v4.exe,1bd242565469c8eee4884ce3f18ba9b1f5831675bfea500d4b46d0f4c8c8ed1e,177152.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,149.65151188868714,5.368940696608955,1334.8343662627992,1.90061479889653,1.5859594525614051,96.0,284.68229809488537,44.0,688.0,37.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,8.0,synthetic_train_benign_v4_20261021_00248,1
r_20260730_152625_00007,malware,1,1785401427,9220,9220,1.3429875025592458e+17,Babuk__064caff351bd2f921ba9a61b143901367eaf9253f7fb8887b8847ad078d64b43.exe,064caff351bd2f921ba9a61b143901367eaf9253f7fb8887b8847ad078d64b43,2151.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,195.3667,37.7,208.3667,0.0,0.0,3.0,628.7248,34.0,1038.0,25.0,0.0,3.0,0.0,Babuk,1,train,1,8.0,r_20260730_152625_00007,0
synthetic_train_benign_v4_20261021_00315,benign,1,1786198497,11608,11608,1.3430672095426877e+17,synthetic_benign_v4.exe,fd64c71449c33dc4bc2b7a4ea1d77b998585b682b5a06fe418349ecc110081c1,93751.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,110.9935166445651,13.17162628234259,791.1653046999973,4.4945561696686775,3.5157963883022982,11.0,195.18933672395076,4.0,835.0,4.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,7.0,synthetic_train_benign_v4_20261021_00315,1
synthetic_train_benign_v4_20261021_00187,benign,1,1786198554,2416,2416,1.343067215322543e+17,synthetic_benign_v4.exe,5bff16c1801ef62678bcd15048e9af1bfc5421af7dff4dabecd348915a1396ad,1855.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,135.57720122567903,16.10587278798195,668.0911266243934,4.039247143689706,3.48226598475774,74.0,13.160660457494604,4.0,239.0,65.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,6.0,synthetic_train_benign_v4_20261021_00187,1
synthetic_train_benign_v4_20261021_00311,benign,1,1786197347,1212,1212,1.343067094631076e+17,synthetic_benign_v4.exe,b79bfa679440b40548e79f78d2b4e31ceba4e7c9bd660578218df874d77bbdbb,2017.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,155.4933314729159,8.970048242163497,317.52099598342534,1.8724008922148592,7.45962893265795,6.0,24.198805160077967,33.0,323.0,2.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,9.0,synthetic_train_benign_v4_20261021_00311,1
synthetic_train_benign_v4_20261021_00252,benign,1,1785924796,9524,9524,1.3430398394430122e+17,synthetic_benign_v4.exe,80ab2831a2448c92904f35c26e018d2bd946c67a12d80cb23119794afc3e49c0,41991.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,96.59641761872635,51.680842711353066,417.6285471197649,1.746340956285227,2.5991882499597523,25.0,171.16558134740555,5.0,97.0,6.0,0.0,1.0,0.0,SyntheticBenignV4,0,train,1,6.0,synthetic_train_benign_v4_20261021_00252,1
r_20260801_001458_00088,malware,1,1785542040,9896,9896,1.3430015624917645e+17,Phobos__099d393a250d2d0a6db61ba05cca4de1515bf9001c8e95cbe9ebd8095b788be2.exe,099d393a250d2d0a6db61ba05cca4de1515bf9001c8e95cbe9ebd8095b788be2,15142.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,262.9667,6.4,968.2667,,0.0,0.0,1584.46,14.0,191.0,79.0,0.0,3.0,0.0,Phobos,1,train,1,6.0,r_20260801_001458_00088,0
69b4792f8ed12deb24225d9ed031e5f8aba7b5bbe2f079ab3a2585b63c34ef97,malware,1,1785672013,1972,1972,1.3430145389640438e+17,Trigona__69b4792f8ed12deb2422.exe,69b4792f8ed12deb24225d9ed031e5f8aba7b5bbe2f079ab3a2585b63c34ef97,223291.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,16.7667,2.7667,10.3333,2.9728,3.8534,10.0,6.357,13.0,44.0,16.0,0.0,3.0,0.0,Trigona,1,train,1,6.0,69b4792f8ed12deb24225d9ed031e5f8aba7b5bbe2f079ab3a2585b63c34ef97,0
synthetic_train_benign_v4_20261021_00320,benign,1,1786196998,11944,11944,1.3430670597531022e+17,synthetic_benign_v4.exe,57a4938b907de8f94238922c8811a461c56eeaf9ed0501e317809e0c2d8ba24d,1222.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,219.61754241506281,15.827987318828756,897.7804875012542,0.2824494354768843,3.766112744267086,15.0,451.00923343735013,27.0,818.0,6.0,0.0,1.0,0.0,SyntheticBenignV4,0,train,1,7.0,synthetic_train_benign_v4_20261021_00320,1
synthetic_train_benign_v4_20261021_00036,benign,1,1786197347,1212,1212,1.343067094631076e+17,synthetic_benign_v4.exe,5b7dd21db620ca0e24787a9ec524d6fe49a29d8a0e2efa4e76c578b4ab7e5df3,818.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.89708282294563,39.6375880328548,714.5497746245462,0.6529819040607956,4.277297261358243,8.0,14.056361885401115,52.0,347.0,26.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,6.0,synthetic_train_benign_v4_20261021_00036,1
synthetic_train_benign_v4_20261021_00265,benign,1,1786198554,2416,2416,1.343067215322543e+17,synthetic_benign_v4.exe,70f5ea7e424de1cc77043b7523296dc567e46a1fdb534abdf5735f09ed6774ed,2480.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,273.4619021969477,1.086118060543893,46.67877436754624,1.2989403811919784,1.4173083325475997,20.0,305.67625497701084,64.0,573.0,4.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,8.0,synthetic_train_benign_v4_20261021_00265,1
47c2845545be0b7a6c7e0f73ccb16978fe7a226cf802b19b33dde1874c2fc9da,malware,1,1785671108,2060,2060,1.3430144496081624e+17,Trigona__47c2845545be0b7a6c7e.exe,47c2845545be0b7a6c7e0f73ccb16978fe7a226cf802b19b33dde1874c2fc9da,211175.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,12.5,2.0667,6.1333,2.0794,2.8979,4.0,31.8941,10.0,44.0,6.0,0.0,3.0,0.0,Trigona,1,train,1,6.0,47c2845545be0b7a6c7e0f73ccb16978fe7a226cf802b19b33dde1874c2fc9da,0
r_20260801_001458_00223,malware,1,1785598797,2808,2808,1.3430072383726986e+17,Sodinokibi__9a93ebdf53267d5d064df0fbfa5951a2ea2d503fd89e837e8600ecab8d7950ec.exe,9a93ebdf53267d5d064df0fbfa5951a2ea2d503fd89e837e8600ecab8d7950ec,12671.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,21.6,5.4333,11.2,2.7878,3.2904,2.0,20.8977,6.0,145.0,4.0,0.0,2.0,0.0,Sodinokibi,1,train,1,6.0,r_20260801_001458_00223,0
r_20260801_001458_00057,malware,1,1785533260,8460,8460,1.3430006821970595e+17,Medusa__736de79e0a2d08156bae608b2a3e63336829d59d38d61907642149a566ebd270.exe,736de79e0a2d08156bae608b2a3e63336829d59d38d61907642149a566ebd270,22911.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.6,0.3,1.9333,2.8612,3.2802,7.0,4.6372,6.0,2.0,4.0,0.0,3.0,0.0,Medusa,1,train,1,6.0,r_20260801_001458_00057,0
r_20260730_220149_00053,malware,1,1785437185,6800,6800,1.3429910782923872e+17,Babuk__c1fb2fab3d9a469b022de236d5f21ae316686ccc4c4bfb5bfe1ec8045240404a.exe,c1fb2fab3d9a469b022de236d5f21ae316686ccc4c4bfb5bfe1ec8045240404a,1794.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,25.6667,5.0667,56.9,0.0,0.0,2.0,550.5815,12.0,125.0,5.0,0.0,1.0,0.0,Babuk,1,train,1,8.0,r_20260730_220149_00053,0
synthetic_train_benign_v4_20261021_00194,benign,1,1786197197,9516,9516,1.3430670795883811e+17,synthetic_benign_v4.exe,d225c2a5b72c72be4574e17cd479b66ebdf34772b5a77769c9228647b5306321,1260.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.3517202636205,16.515238070860693,265.4868393864919,2.7575663347466004,0.9024577484931754,17.0,251.39426236937373,6.0,239.0,6.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,9.0,synthetic_train_benign_v4_20261021_00194,1
0272a8168ae5a28425123f70b59812e10ead08bf85a3aef231cb17e05e014afd,malware,1,1785673196,8280,8280,1.343014659532994e+17,Trigona__0272a8168ae5a2842512.exe,0272a8168ae5a28425123f70b59812e10ead08bf85a3aef231cb17e05e014afd,200418.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,54.3667,10.0667,31.3333,1.3312,3.9072,115.0,21.3758,14.0,68.0,141.0,0.0,3.0,0.0,Trigona,1,train,1,8.0,0272a8168ae5a28425123f70b59812e10ead08bf85a3aef231cb17e05e014afd,0
4a09036e53e2b2edbc04f1d66e212d6338546b788282ae7d053a003e9e4c93f9,malware,1,1785664960,2984,2984,1.3430138349936995e+17,Trigona__4a09036e53e2b2edbc04.exe,4a09036e53e2b2edbc04f1d66e212d6338546b788282ae7d053a003e9e4c93f9,208395.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,36.2,6.0,21.9,3.0861,3.8342,77.0,1.5667,13.0,44.0,87.0,0.0,3.0,0.0,Trigona,1,train,1,8.0,4a09036e53e2b2edbc04f1d66e212d6338546b788282ae7d053a003e9e4c93f9,0
r_20260805_204121_00031,malware,1,1785944991,3660,3660,1.3430418589178024e+17,Rhysida__0050a69d6e93eddcd1ea4b7e951945f8970e5700d9436238bde7f63d757988ae.exe,0050a69d6e93eddcd1ea4b7e951945f8970e5700d9436238bde7f63d757988ae,1771.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,50.4333,9.7,600.3,0.0,0.0,0.0,184.225,31.0,200.0,23.0,0.0,1.0,0.0,Rhysida,1,train,1,6.0,r_20260805_204121_00031,0
a340ef5adb00a2bf1a0735600491ca98ac8045b57db892dedc27575a53b25056,malware,1,1785919722,6700,6700,1.3430393309885198e+17,Targeted__a340ef5adb.exe,a340ef5adb00a2bf1a0735600491ca98ac8045b57db892dedc27575a53b25056,9813.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3333,0.0,45.7333,0.0646,0.0,0.0,568.5903,3.0,0.0,1.0,0.0,2.0,0.0,Targeted,1,train,1,6.0,a340ef5adb00a2bf1a0735600491ca98ac8045b57db892dedc27575a53b25056,0
